country_fr,iso3c,date,max_transit7,min_transit7,med_transit7
Finlande,FIN,2020-04-11,-37,-68,-53
Finlande,FIN,2020-04-12,-39,-68,-55
Finlande,FIN,2020-04-13,-42,-70,-56
Finlande,FIN,2020-04-14,-43,-70,-56
Finlande,FIN,2020-04-15,-43,-71,-56
Finlande,FIN,2020-04-16,-45,-71,-57
Finlande,FIN,2020-04-17,-43,-70,-55
Finlande,FIN,2020-04-18,-43,-71,-56
Finlande,FIN,2020-04-19,-41,-70,-54
Finlande,FIN,2020-04-20,-37,-69,-51
Finlande,FIN,2020-04-21,-34,-68,-50
Finlande,FIN,2020-04-22,-32,-67,-49
Finlande,FIN,2020-04-23,-30,-67,-49
Finlande,FIN,2020-04-24,-30,-67,-49
Finlande,FIN,2020-04-25,-29,-67,-48
Finlande,FIN,2020-04-26,-29,-67,-48
Finlande,FIN,2020-04-27,-28,-67,-49
Finlande,FIN,2020-04-28,-27,-68,-49
Finlande,FIN,2020-04-29,-26,-68,-49
Finlande,FIN,2020-04-30,-24,-67,-48
Finlande,FIN,2020-05-01,-24,-68,-49
Finlande,FIN,2020-05-02,-25,-68,-50
Finlande,FIN,2020-05-03,-23,-69,-49
Finlande,FIN,2020-05-04,-23,-68,-48
Finlande,FIN,2020-05-05,-25,-67,-47
Finlande,FIN,2020-05-06,-26,-67,-46
Finlande,FIN,2020-05-07,-27,-67,-46
Finlande,FIN,2020-05-08,-26,-66,-44
Finlande,FIN,2020-05-09,-23,-65,-42
Finlande,FIN,2020-05-10,-22,-65,-42
Finlande,FIN,2020-05-11,-23,-65,-43
Finlande,FIN,2020-05-12,-23,-65,-43
Finlande,FIN,2020-05-13,-23,-64,-43
Finlande,FIN,2020-05-14,-21,-64,-42
Finlande,FIN,2020-05-15,-21,-64,-43
Finlande,FIN,2020-05-16,-23,-64,-45
Finlande,FIN,2020-05-17,-23,-64,-45
Finlande,FIN,2020-05-18,-20,-63,-44
Finlande,FIN,2020-05-19,-19,-62,-45
Finlande,FIN,2020-05-20,-14,-61,-42
Finlande,FIN,2020-05-21,-14,-62,-44
Finlande,FIN,2020-05-22,-13,-61,-43
Finlande,FIN,2020-05-23,-9,-60,-39
Finlande,FIN,2020-05-24,-7,-59,-37
Finlande,FIN,2020-05-25,-5,-58,-35
Finlande,FIN,2020-05-26,-2,-57,-32
Finlande,FIN,2020-05-27,-4,-57,-33
Finlande,FIN,2020-05-28,-1,-55,-30
Finlande,FIN,2020-05-29,-0,-54,-30
Finlande,FIN,2020-05-30,3,-53,-29
Finlande,FIN,2020-05-31,5,-53,-28
Finlande,FIN,2020-06-01,7,-51,-27
Finlande,FIN,2020-06-02,8,-51,-27
Finlande,FIN,2020-06-03,9,-50,-25
Finlande,FIN,2020-06-04,10,-49,-25
Finlande,FIN,2020-06-05,10,-50,-24
Finlande,FIN,2020-06-06,5,-50,-25
Finlande,FIN,2020-06-07,3,-51,-26
Finlande,FIN,2020-06-08,1,-51,-26
Finlande,FIN,2020-06-09,0,-52,-26
Finlande,FIN,2020-06-10,1,-51,-26
Finlande,FIN,2020-06-11,-1,-51,-25
Finlande,FIN,2020-06-12,-0,-50,-24
France,FRA,2020-02-15,8,-41,-17
France,FRA,2020-02-16,13,-31,-11
France,FRA,2020-02-17,14,-26,-8
France,FRA,2020-02-18,15,-21,-5
France,FRA,2020-02-19,14,-17,-3
France,FRA,2020-02-20,15,-13,0
France,FRA,2020-02-21,20,-7,4
France,FRA,2020-02-22,21,-7,4
France,FRA,2020-02-23,21,-6,5
France,FRA,2020-02-24,22,-7,5
France,FRA,2020-02-25,22,-8,4
France,FRA,2020-02-26,23,-10,3
France,FRA,2020-02-27,22,-11,2
France,FRA,2020-02-28,20,-13,0
France,FRA,2020-02-29,15,-14,-2
France,FRA,2020-03-01,14,-15,-3
France,FRA,2020-03-02,12,-15,-3
France,FRA,2020-03-03,12,-16,-2
France,FRA,2020-03-04,11,-14,-2
France,FRA,2020-03-05,10,-14,-1
France,FRA,2020-03-06,9,-13,-0
France,FRA,2020-03-07,7,-13,-1
France,FRA,2020-03-08,6,-14,-2
France,FRA,2020-03-09,5,-15,-2
France,FRA,2020-03-10,5,-14,-2
France,FRA,2020-03-11,5,-15,-2
France,FRA,2020-03-12,5,-15,-2
France,FRA,2020-03-13,3,-16,-2
France,FRA,2020-03-14,2,-19,-5
France,FRA,2020-03-15,-0,-21,-8
France,FRA,2020-03-16,-2,-24,-12
France,FRA,2020-03-17,-6,-32,-20
France,FRA,2020-03-18,-15,-40,-30
France,FRA,2020-03-19,-25,-49,-40
France,FRA,2020-03-20,-35,-57,-51
France,FRA,2020-03-21,-47,-66,-61
France,FRA,2020-03-22,-57,-75,-70
France,FRA,2020-03-23,-67,-81,-77
France,FRA,2020-03-24,-73,-84,-81
France,FRA,2020-03-25,-75,-85,-82
France,FRA,2020-03-26,-76,-85,-82
France,FRA,2020-03-27,-77,-86,-83
France,FRA,2020-03-28,-77,-86,-83
France,FRA,2020-03-29,-77,-86,-83
France,FRA,2020-03-30,-77,-86,-84
France,FRA,2020-03-31,-77,-86,-83
France,FRA,2020-04-01,-77,-86,-83
France,FRA,2020-04-02,-77,-86,-83
France,FRA,2020-04-03,-77,-86,-83
France,FRA,2020-04-04,-76,-85,-82
France,FRA,2020-04-05,-76,-85,-81
France,FRA,2020-04-06,-76,-84,-81
France,FRA,2020-04-07,-76,-84,-81
France,FRA,2020-04-08,-75,-84,-81
France,FRA,2020-04-09,-75,-83,-80
France,FRA,2020-04-10,-75,-84,-80
France,FRA,2020-04-11,-74,-83,-80
France,FRA,2020-04-12,-74,-84,-80
France,FRA,2020-04-13,-75,-85,-81
France,FRA,2020-04-14,-75,-84,-81
France,FRA,2020-04-15,-75,-84,-81
France,FRA,2020-04-16,-75,-84,-80
France,FRA,2020-04-17,-74,-83,-80
France,FRA,2020-04-18,-75,-83,-80
France,FRA,2020-04-19,-75,-83,-80
France,FRA,2020-04-20,-73,-82,-78
France,FRA,2020-04-21,-72,-82,-78
France,FRA,2020-04-22,-72,-81,-78
France,FRA,2020-04-23,-72,-81,-78
France,FRA,2020-04-24,-71,-81,-78
France,FRA,2020-04-25,-70,-81,-77
France,FRA,2020-04-26,-70,-80,-77
France,FRA,2020-04-27,-69,-80,-76
France,FRA,2020-04-28,-69,-80,-76
France,FRA,2020-04-29,-69,-80,-76
France,FRA,2020-04-30,-69,-80,-76
France,FRA,2020-05-01,-70,-81,-77
France,FRA,2020-05-02,-70,-81,-77
France,FRA,2020-05-03,-69,-82,-77
France,FRA,2020-05-04,-69,-81,-76
France,FRA,2020-05-05,-68,-81,-75
France,FRA,2020-05-06,-67,-80,-74
France,FRA,2020-05-07,-66,-79,-73
France,FRA,2020-05-08,-66,-78,-72
France,FRA,2020-05-09,-65,-77,-72
France,FRA,2020-05-10,-65,-76,-71
France,FRA,2020-05-11,-62,-74,-69
France,FRA,2020-05-12,-58,-72,-66
France,FRA,2020-05-13,-56,-70,-64
France,FRA,2020-05-14,-53,-68,-62
France,FRA,2020-05-15,-48,-63,-57
France,FRA,2020-05-16,-43,-60,-54
France,FRA,2020-05-17,-38,-57,-50
France,FRA,2020-05-18,-37,-56,-49
France,FRA,2020-05-19,-37,-56,-48
France,FRA,2020-05-20,-36,-55,-47
France,FRA,2020-05-21,-37,-56,-49
France,FRA,2020-05-22,-38,-57,-49
France,FRA,2020-05-23,-38,-58,-50
France,FRA,2020-05-24,-37,-57,-49
France,FRA,2020-05-25,-36,-57,-48
France,FRA,2020-05-26,-36,-56,-48
France,FRA,2020-05-27,-36,-56,-48
France,FRA,2020-05-28,-33,-53,-45
France,FRA,2020-05-29,-31,-52,-43
France,FRA,2020-05-30,-30,-50,-41
France,FRA,2020-05-31,-30,-50,-41
France,FRA,2020-06-01,-32,-51,-43
France,FRA,2020-06-02,-30,-50,-41
France,FRA,2020-06-03,-29,-49,-39
France,FRA,2020-06-04,-28,-48,-38
France,FRA,2020-06-05,-27,-48,-36
France,FRA,2020-06-06,-25,-46,-34
France,FRA,2020-06-07,-24,-45,-33
France,FRA,2020-06-08,-20,-42,-29
France,FRA,2020-06-09,-20,-42,-29
France,FRA,2020-06-10,-20,-42,-29
France,FRA,2020-06-11,-19,-41,-29
France,FRA,2020-06-12,-18,-41,-28
Royaume-Uni,GBR,2020-02-15,-13,-39,-27
Royaume-Uni,GBR,2020-02-16,-8,-38,-24
Royaume-Uni,GBR,2020-02-17,-2,-34,-19
Royaume-Uni,GBR,2020-02-18,3,-31,-16
Royaume-Uni,GBR,2020-02-19,9,-28,-12
Royaume-Uni,GBR,2020-02-20,14,-26,-8
Royaume-Uni,GBR,2020-02-21,19,-22,-4
Royaume-Uni,GBR,2020-02-22,20,-21,-3
Royaume-Uni,GBR,2020-02-23,24,-20,-1
Royaume-Uni,GBR,2020-02-24,23,-19,-1
Royaume-Uni,GBR,2020-02-25,21,-18,-1
Royaume-Uni,GBR,2020-02-26,21,-18,-1
Royaume-Uni,GBR,2020-02-27,21,-16,-0
Royaume-Uni,GBR,2020-02-28,20,-15,0
Royaume-Uni,GBR,2020-02-29,18,-15,0
Royaume-Uni,GBR,2020-03-01,17,-14,0
Royaume-Uni,GBR,2020-03-02,19,-13,1
Royaume-Uni,GBR,2020-03-03,19,-13,1
Royaume-Uni,GBR,2020-03-04,20,-13,1
Royaume-Uni,GBR,2020-03-05,22,-13,1
Royaume-Uni,GBR,2020-03-06,23,-13,2
Royaume-Uni,GBR,2020-03-07,25,-11,2
Royaume-Uni,GBR,2020-03-08,24,-11,2
Royaume-Uni,GBR,2020-03-09,23,-11,2
Royaume-Uni,GBR,2020-03-10,24,-12,1
Royaume-Uni,GBR,2020-03-11,23,-12,1
Royaume-Uni,GBR,2020-03-12,22,-13,0
Royaume-Uni,GBR,2020-03-13,22,-16,-1
Royaume-Uni,GBR,2020-03-14,22,-19,-3
Royaume-Uni,GBR,2020-03-15,21,-22,-5
Royaume-Uni,GBR,2020-03-16,21,-26,-6
Royaume-Uni,GBR,2020-03-17,19,-32,-9
Royaume-Uni,GBR,2020-03-18,16,-37,-12
Royaume-Uni,GBR,2020-03-19,14,-43,-15
Royaume-Uni,GBR,2020-03-20,11,-48,-19
Royaume-Uni,GBR,2020-03-21,7,-54,-23
Royaume-Uni,GBR,2020-03-22,6,-60,-26
Royaume-Uni,GBR,2020-03-23,1,-65,-30
Royaume-Uni,GBR,2020-03-24,-4,-68,-36
Royaume-Uni,GBR,2020-03-25,-9,-72,-40
Royaume-Uni,GBR,2020-03-26,-16,-76,-46
Royaume-Uni,GBR,2020-03-27,-22,-79,-51
Royaume-Uni,GBR,2020-03-28,-29,-81,-56
Royaume-Uni,GBR,2020-03-29,-37,-83,-61
Royaume-Uni,GBR,2020-03-30,-41,-85,-65
Royaume-Uni,GBR,2020-03-31,-43,-85,-66
Royaume-Uni,GBR,2020-04-01,-44,-86,-66
Royaume-Uni,GBR,2020-04-02,-45,-86,-67
Royaume-Uni,GBR,2020-04-03,-45,-86,-67
Royaume-Uni,GBR,2020-04-04,-44,-86,-66
Royaume-Uni,GBR,2020-04-05,-43,-86,-66
Royaume-Uni,GBR,2020-04-06,-43,-86,-65
Royaume-Uni,GBR,2020-04-07,-41,-86,-65
Royaume-Uni,GBR,2020-04-08,-40,-87,-64
Royaume-Uni,GBR,2020-04-09,-37,-87,-64
Royaume-Uni,GBR,2020-04-10,-35,-87,-64
Royaume-Uni,GBR,2020-04-11,-34,-88,-64
Royaume-Uni,GBR,2020-04-12,-34,-88,-64
Royaume-Uni,GBR,2020-04-13,-34,-88,-65
Royaume-Uni,GBR,2020-04-14,-34,-88,-65
Royaume-Uni,GBR,2020-04-15,-34,-88,-64
Royaume-Uni,GBR,2020-04-16,-34,-89,-64
Royaume-Uni,GBR,2020-04-17,-35,-88,-64
Royaume-Uni,GBR,2020-04-18,-35,-88,-64
Royaume-Uni,GBR,2020-04-19,-34,-88,-63
Royaume-Uni,GBR,2020-04-20,-31,-88,-61
Royaume-Uni,GBR,2020-04-21,-30,-87,-60
Royaume-Uni,GBR,2020-04-22,-29,-87,-60
Royaume-Uni,GBR,2020-04-23,-28,-87,-60
Royaume-Uni,GBR,2020-04-24,-26,-87,-59
Royaume-Uni,GBR,2020-04-25,-25,-87,-58
Royaume-Uni,GBR,2020-04-26,-25,-87,-58
Royaume-Uni,GBR,2020-04-27,-25,-87,-58
Royaume-Uni,GBR,2020-04-28,-26,-87,-58
Royaume-Uni,GBR,2020-04-29,-27,-88,-59
Royaume-Uni,GBR,2020-04-30,-29,-88,-59
Royaume-Uni,GBR,2020-05-01,-29,-88,-59
Royaume-Uni,GBR,2020-05-02,-28,-87,-59
Royaume-Uni,GBR,2020-05-03,-29,-87,-59
Royaume-Uni,GBR,2020-05-04,-28,-86,-58
Royaume-Uni,GBR,2020-05-05,-26,-86,-57
Royaume-Uni,GBR,2020-05-06,-22,-85,-56
Royaume-Uni,GBR,2020-05-07,-19,-85,-55
Royaume-Uni,GBR,2020-05-08,-20,-85,-55
Royaume-Uni,GBR,2020-05-09,-21,-85,-55
Royaume-Uni,GBR,2020-05-10,-22,-85,-56
Royaume-Uni,GBR,2020-05-11,-22,-85,-56
Royaume-Uni,GBR,2020-05-12,-21,-85,-55
Royaume-Uni,GBR,2020-05-13,-22,-85,-55
Royaume-Uni,GBR,2020-05-14,-21,-85,-55
Royaume-Uni,GBR,2020-05-15,-19,-84,-54
Royaume-Uni,GBR,2020-05-16,-18,-84,-53
Royaume-Uni,GBR,2020-05-17,-14,-83,-51
Royaume-Uni,GBR,2020-05-18,-12,-83,-51
Royaume-Uni,GBR,2020-05-19,-12,-83,-50
Royaume-Uni,GBR,2020-05-20,-10,-82,-49
Royaume-Uni,GBR,2020-05-21,-10,-82,-49
Royaume-Uni,GBR,2020-05-22,-11,-82,-49
Royaume-Uni,GBR,2020-05-23,-10,-82,-50
Royaume-Uni,GBR,2020-05-24,-10,-81,-49
Royaume-Uni,GBR,2020-05-25,-9,-81,-49
Royaume-Uni,GBR,2020-05-26,-9,-81,-49
Royaume-Uni,GBR,2020-05-27,-10,-81,-48
Royaume-Uni,GBR,2020-05-28,-9,-80,-48
Royaume-Uni,GBR,2020-05-29,-7,-80,-46
Royaume-Uni,GBR,2020-05-30,-4,-79,-44
Royaume-Uni,GBR,2020-05-31,1,-79,-42
Royaume-Uni,GBR,2020-06-01,1,-79,-41
Royaume-Uni,GBR,2020-06-02,4,-78,-40
Royaume-Uni,GBR,2020-06-03,4,-78,-40
Royaume-Uni,GBR,2020-06-04,2,-78,-40
Royaume-Uni,GBR,2020-06-05,0,-78,-41
Royaume-Uni,GBR,2020-06-06,-2,-78,-43
Royaume-Uni,GBR,2020-06-07,-7,-78,-44
Royaume-Uni,GBR,2020-06-08,-8,-79,-45
Royaume-Uni,GBR,2020-06-09,-11,-78,-46
Royaume-Uni,GBR,2020-06-10,-13,-79,-46
Royaume-Uni,GBR,2020-06-11,-13,-79,-47
Royaume-Uni,GBR,2020-06-12,-13,-79,-47
Grèce,GRC,2020-02-15,-10,-70,-39
Grèce,GRC,2020-02-16,-5,-58,-29
Grèce,GRC,2020-02-17,-1,-46,-22
Grèce,GRC,2020-02-18,2,-41,-14
Grèce,GRC,2020-02-19,8,-28,-5
Grèce,GRC,2020-02-20,11,-17,2
Grèce,GRC,2020-02-21,15,-6,10
Grèce,GRC,2020-02-22,13,-5,9
Grèce,GRC,2020-02-23,12,-5,7
Grèce,GRC,2020-02-24,11,-5,7
Grèce,GRC,2020-02-25,11,1,7
Grèce,GRC,2020-02-26,11,0,7
Grèce,GRC,2020-02-27,12,0,8
Grèce,GRC,2020-02-28,17,1,10
Grèce,GRC,2020-02-29,26,1,13
Grèce,GRC,2020-03-01,30,0,12
Grèce,GRC,2020-03-02,42,-5,12
Grèce,GRC,2020-03-03,45,-5,14
Grèce,GRC,2020-03-04,45,-6,14
Grèce,GRC,2020-03-05,44,-6,13
Grèce,GRC,2020-03-06,40,-8,11
Grèce,GRC,2020-03-07,31,-9,6
Grèce,GRC,2020-03-08,25,-10,5
Grèce,GRC,2020-03-09,13,-7,2
Grèce,GRC,2020-03-10,9,-9,-1
Grèce,GRC,2020-03-11,10,-11,-1
Grèce,GRC,2020-03-12,10,-14,-3
Grèce,GRC,2020-03-13,9,-17,-6
Grèce,GRC,2020-03-14,8,-21,-8
Grèce,GRC,2020-03-15,6,-26,-13
Grèce,GRC,2020-03-16,2,-32,-18
Grèce,GRC,2020-03-17,-3,-39,-24
Grèce,GRC,2020-03-18,-9,-45,-32
Grèce,GRC,2020-03-19,-16,-51,-39
Grèce,GRC,2020-03-20,-22,-56,-45
Grèce,GRC,2020-03-21,-27,-59,-49
Grèce,GRC,2020-03-22,-32,-61,-52
Grèce,GRC,2020-03-23,-37,-64,-56
Grèce,GRC,2020-03-24,-40,-67,-60
Grèce,GRC,2020-03-25,-46,-71,-65
Grèce,GRC,2020-03-26,-49,-73,-67
Grèce,GRC,2020-03-27,-52,-75,-70
Grèce,GRC,2020-03-28,-56,-78,-73
Grèce,GRC,2020-03-29,-59,-80,-75
Grèce,GRC,2020-03-30,-58,-80,-74
Grèce,GRC,2020-03-31,-58,-80,-74
Grèce,GRC,2020-04-01,-56,-78,-72
Grèce,GRC,2020-04-02,-55,-78,-72
Grèce,GRC,2020-04-03,-55,-78,-71
Grèce,GRC,2020-04-04,-56,-78,-71
Grèce,GRC,2020-04-05,-56,-78,-72
Grèce,GRC,2020-04-06,-57,-79,-72
Grèce,GRC,2020-04-07,-58,-79,-72
Grèce,GRC,2020-04-08,-58,-78,-71
Grèce,GRC,2020-04-09,-57,-78,-70
Grèce,GRC,2020-04-10,-56,-77,-68
Grèce,GRC,2020-04-11,-53,-76,-67
Grèce,GRC,2020-04-12,-52,-75,-65
Grèce,GRC,2020-04-13,-50,-75,-64
Grèce,GRC,2020-04-14,-48,-74,-64
Grèce,GRC,2020-04-15,-48,-74,-64
Grèce,GRC,2020-04-16,-48,-74,-62
Grèce,GRC,2020-04-17,-48,-74,-63
Grèce,GRC,2020-04-18,-49,-74,-63
Grèce,GRC,2020-04-19,-51,-75,-65
Grèce,GRC,2020-04-20,-53,-77,-67
Grèce,GRC,2020-04-21,-53,-78,-68
Grèce,GRC,2020-04-22,-53,-77,-69
Grèce,GRC,2020-04-23,-54,-78,-70
Grèce,GRC,2020-04-24,-53,-77,-69
Grèce,GRC,2020-04-25,-52,-76,-68
Grèce,GRC,2020-04-26,-49,-74,-66
Grèce,GRC,2020-04-27,-45,-71,-62
Grèce,GRC,2020-04-28,-44,-70,-60
Grèce,GRC,2020-04-29,-41,-69,-57
Grèce,GRC,2020-04-30,-39,-68,-55
Grèce,GRC,2020-05-01,-41,-69,-57
Grèce,GRC,2020-05-02,-40,-70,-57
Grèce,GRC,2020-05-03,-40,-70,-57
Grèce,GRC,2020-05-04,-39,-68,-55
Grèce,GRC,2020-05-05,-37,-66,-53
Grèce,GRC,2020-05-06,-34,-65,-51
Grèce,GRC,2020-05-07,-32,-63,-49
Grèce,GRC,2020-05-08,-26,-59,-45
Grèce,GRC,2020-05-09,-22,-56,-42
Grèce,GRC,2020-05-10,-19,-53,-39
Grèce,GRC,2020-05-11,-16,-52,-38
Grèce,GRC,2020-05-12,-14,-51,-38
Grèce,GRC,2020-05-13,-12,-50,-37
Grèce,GRC,2020-05-14,-10,-49,-36
Grèce,GRC,2020-05-15,-9,-48,-35
Grèce,GRC,2020-05-16,-8,-47,-34
Grèce,GRC,2020-05-17,-8,-46,-34
Grèce,GRC,2020-05-18,-7,-45,-31
Grèce,GRC,2020-05-19,-6,-43,-28
Grèce,GRC,2020-05-20,-5,-41,-25
Grèce,GRC,2020-05-21,-5,-40,-24
Grèce,GRC,2020-05-22,-4,-40,-22
Grèce,GRC,2020-05-23,-3,-38,-19
Grèce,GRC,2020-05-24,1,-36,-15
Grèce,GRC,2020-05-25,1,-35,-16
Grèce,GRC,2020-05-26,2,-35,-17
Grèce,GRC,2020-05-27,1,-36,-18
Grèce,GRC,2020-05-28,2,-35,-16
Grèce,GRC,2020-05-29,4,-33,-16
Grèce,GRC,2020-05-30,4,-33,-15
Grèce,GRC,2020-05-31,4,-32,-15
Grèce,GRC,2020-06-01,5,-31,-15
Grèce,GRC,2020-06-02,7,-30,-13
Grèce,GRC,2020-06-03,9,-29,-12
Grèce,GRC,2020-06-04,11,-27,-10
Grèce,GRC,2020-06-05,14,-26,-7
Grèce,GRC,2020-06-06,18,-25,-7
Grèce,GRC,2020-06-07,22,-24,-6
Grèce,GRC,2020-06-08,25,-26,-8
Grèce,GRC,2020-06-09,28,-26,-7
Grèce,GRC,2020-06-10,28,-26,-7
Grèce,GRC,2020-06-11,28,-26,-8
Grèce,GRC,2020-06-12,27,-26,-11
Croatie,HRV,2020-02-15,30,-23,-8
Croatie,HRV,2020-02-16,30,-20,-4
Croatie,HRV,2020-02-17,30,-15,1
Croatie,HRV,2020-02-18,29,-12,2
Croatie,HRV,2020-02-19,29,-8,4
Croatie,HRV,2020-02-20,29,-6,6
Croatie,HRV,2020-02-21,31,-2,10
Croatie,HRV,2020-02-22,28,-2,10
Croatie,HRV,2020-02-23,42,-2,11
Croatie,HRV,2020-02-24,43,-2,11
Croatie,HRV,2020-02-25,43,-2,11
Croatie,HRV,2020-02-26,42,-3,10
Croatie,HRV,2020-02-27,41,-4,9
Croatie,HRV,2020-02-28,39,-6,8
Croatie,HRV,2020-02-29,36,-8,6
Croatie,HRV,2020-03-01,21,-13,4
Croatie,HRV,2020-03-02,20,-13,3
Croatie,HRV,2020-03-03,18,-13,3
Croatie,HRV,2020-03-04,18,-13,4
Croatie,HRV,2020-03-05,19,-13,4
Croatie,HRV,2020-03-06,20,-13,4
Croatie,HRV,2020-03-07,19,-12,4
Croatie,HRV,2020-03-08,19,-7,6
Croatie,HRV,2020-03-09,19,-7,6
Croatie,HRV,2020-03-10,20,-9,6
Croatie,HRV,2020-03-11,20,-8,6
Croatie,HRV,2020-03-12,21,-8,5
Croatie,HRV,2020-03-13,21,-10,4
Croatie,HRV,2020-03-14,20,-13,3
Croatie,HRV,2020-03-15,18,-20,-3
Croatie,HRV,2020-03-16,14,-28,-8
Croatie,HRV,2020-03-17,10,-35,-14
Croatie,HRV,2020-03-18,5,-44,-20
Croatie,HRV,2020-03-19,-1,-53,-28
Croatie,HRV,2020-03-20,-10,-60,-36
Croatie,HRV,2020-03-21,-18,-66,-42
Croatie,HRV,2020-03-22,-26,-70,-48
Croatie,HRV,2020-03-23,-35,-73,-54
Croatie,HRV,2020-03-24,-43,-77,-60
Croatie,HRV,2020-03-25,-51,-81,-65
Croatie,HRV,2020-03-26,-55,-84,-69
Croatie,HRV,2020-03-27,-59,-86,-72
Croatie,HRV,2020-03-28,-61,-88,-75
Croatie,HRV,2020-03-29,-64,-89,-75
Croatie,HRV,2020-03-30,-65,-89,-76
Croatie,HRV,2020-03-31,-64,-88,-75
Croatie,HRV,2020-04-01,-62,-86,-74
Croatie,HRV,2020-04-02,-62,-86,-74
Croatie,HRV,2020-04-03,-62,-86,-73
Croatie,HRV,2020-04-04,-61,-85,-72
Croatie,HRV,2020-04-05,-60,-85,-71
Croatie,HRV,2020-04-06,-59,-85,-70
Croatie,HRV,2020-04-07,-58,-86,-69
Croatie,HRV,2020-04-08,-58,-85,-68
Croatie,HRV,2020-04-09,-58,-84,-68
Croatie,HRV,2020-04-10,-57,-83,-68
Croatie,HRV,2020-04-11,-57,-83,-68
Croatie,HRV,2020-04-12,-58,-84,-68
Croatie,HRV,2020-04-13,-59,-84,-70
Croatie,HRV,2020-04-14,-60,-84,-71
Croatie,HRV,2020-04-15,-60,-84,-70
Croatie,HRV,2020-04-16,-59,-85,-70
Croatie,HRV,2020-04-17,-58,-85,-70
Croatie,HRV,2020-04-18,-55,-84,-69
Croatie,HRV,2020-04-19,-54,-82,-67
Croatie,HRV,2020-04-20,-51,-81,-65
Croatie,HRV,2020-04-21,-50,-81,-64
Croatie,HRV,2020-04-22,-50,-80,-64
Croatie,HRV,2020-04-23,-50,-80,-63
Croatie,HRV,2020-04-24,-49,-80,-63
Croatie,HRV,2020-04-25,-49,-79,-62
Croatie,HRV,2020-04-26,-48,-79,-61
Croatie,HRV,2020-04-27,-46,-78,-60
Croatie,HRV,2020-04-28,-45,-78,-59
Croatie,HRV,2020-04-29,-44,-78,-59
Croatie,HRV,2020-04-30,-42,-77,-58
Croatie,HRV,2020-05-01,-44,-80,-60
Croatie,HRV,2020-05-02,-42,-80,-60
Croatie,HRV,2020-05-03,-41,-80,-60
Croatie,HRV,2020-05-04,-40,-80,-59
Croatie,HRV,2020-05-05,-39,-80,-58
Croatie,HRV,2020-05-06,-39,-80,-57
Croatie,HRV,2020-05-07,-38,-81,-57
Croatie,HRV,2020-05-08,-34,-77,-53
Croatie,HRV,2020-05-09,-31,-77,-51
Croatie,HRV,2020-05-10,-30,-77,-50
Croatie,HRV,2020-05-11,-28,-76,-48
Croatie,HRV,2020-05-12,-26,-75,-47
Croatie,HRV,2020-05-13,-23,-73,-44
Croatie,HRV,2020-05-14,-20,-72,-43
Croatie,HRV,2020-05-15,-16,-71,-41
Croatie,HRV,2020-05-16,-15,-68,-38
Croatie,HRV,2020-05-17,-11,-64,-36
Croatie,HRV,2020-05-18,-10,-63,-34
Croatie,HRV,2020-05-19,-9,-62,-33
Croatie,HRV,2020-05-20,-4,-62,-34
Croatie,HRV,2020-05-21,-1,-61,-33
Croatie,HRV,2020-05-22,4,-60,-31
Croatie,HRV,2020-05-23,6,-59,-30
Croatie,HRV,2020-05-24,7,-58,-29
Croatie,HRV,2020-05-25,9,-59,-29
Croatie,HRV,2020-05-26,11,-58,-28
Croatie,HRV,2020-05-27,9,-58,-26
Croatie,HRV,2020-05-28,11,-58,-26
Croatie,HRV,2020-05-29,14,-57,-25
Croatie,HRV,2020-05-30,16,-59,-26
Croatie,HRV,2020-05-31,18,-60,-25
Croatie,HRV,2020-06-01,20,-59,-24
Croatie,HRV,2020-06-02,20,-58,-23
Croatie,HRV,2020-06-03,21,-58,-22
Croatie,HRV,2020-06-04,22,-57,-22
Croatie,HRV,2020-06-05,16,-57,-23
Croatie,HRV,2020-06-06,17,-54,-20
Croatie,HRV,2020-06-07,16,-54,-19
Croatie,HRV,2020-06-08,16,-54,-20
Croatie,HRV,2020-06-09,18,-54,-19
Croatie,HRV,2020-06-10,19,-54,-18
Croatie,HRV,2020-06-11,17,-57,-21
Croatie,HRV,2020-06-12,24,-57,-20
Hongrie,HUN,2020-02-15,24,-52,-18
Hongrie,HUN,2020-02-16,25,-43,-13
Hongrie,HUN,2020-02-17,27,-34,-9
Hongrie,HUN,2020-02-18,26,-25,-5
Hongrie,HUN,2020-02-19,24,-17,-3
Hongrie,HUN,2020-02-20,23,-5,5
Hongrie,HUN,2020-02-21,17,2,8
Hongrie,HUN,2020-02-22,16,2,7
Hongrie,HUN,2020-02-23,25,1,7
Hongrie,HUN,2020-02-24,24,0,6
Hongrie,HUN,2020-02-25,25,1,6
Hongrie,HUN,2020-02-26,24,-0,5
Hongrie,HUN,2020-02-27,25,-1,5
Hongrie,HUN,2020-02-28,24,-1,5
Hongrie,HUN,2020-02-29,22,-3,4
Hongrie,HUN,2020-03-01,10,-2,3
Hongrie,HUN,2020-03-02,11,-3,3
Hongrie,HUN,2020-03-03,10,-4,2
Hongrie,HUN,2020-03-04,10,-3,3
Hongrie,HUN,2020-03-05,11,-3,3
Hongrie,HUN,2020-03-06,11,-3,3
Hongrie,HUN,2020-03-07,13,-2,4
Hongrie,HUN,2020-03-08,16,-1,6
Hongrie,HUN,2020-03-09,16,-0,6
Hongrie,HUN,2020-03-10,17,1,7
Hongrie,HUN,2020-03-11,18,1,8
