country_name_fr,date,max_transit,min_transit,med_transit,max_retail,min_retail,med_retail,max_gp,min_gp,med_gp,max_parks,min_parks,med_parks,max_workplaces,min_workplaces,med_workplaces,max_res,min_res,med_res
Autriche,2020-04-16,-0.34,-0.63,-0.585,-0.54,-0.73,-0.605,-0.07,-0.31,-0.18,0.53,-0.5,-0.105,-0.45,-0.61,-0.5,0.22,0.17,0.19
Autriche,2020-04-17,-0.33,-0.66,-0.59,-0.57,-0.73,-0.62,-0.08,-0.3,-0.17,0.42,-0.46,-0.105,-0.46,-0.6,-0.505,0.22,0.18,0.19
Autriche,2020-04-18,-0.4,-0.76,-0.54,-0.66,-0.78,-0.7,-0.15,-0.34,-0.21,0.61,-0.51,-0.17,-0.3,-0.48,-0.35,0.14,0.12,0.13
Autriche,2020-04-19,-0.52,-0.76,-0.67,-0.77,-0.89,-0.84,-0.3,-0.79,-0.53,-0.22,-0.6,-0.37,-0.36,-0.55,-0.43,0.13,0.09,0.12
Autriche,2020-04-20,-0.52,-0.61,-0.56,-0.49,-0.69,-0.56,-0.17,-0.36,-0.24,0.41,-0.57,-0.28,-0.4,-0.58,-0.47,0.2,0.17,0.17
Autriche,2020-04-21,-0.48,-0.62,-0.55,-0.51,-0.69,-0.58,-0.13,-0.34,-0.21,0.57,-0.44,-0.05,-0.4,-0.57,-0.47,0.21,0.16,0.18
Autriche,2020-04-22,-0.44,-0.62,-0.54,-0.53,-0.69,-0.58,-0.13,-0.33,-0.22,0.57,-0.4,0.01,-0.4,-0.58,-0.46,0.21,0.15,0.17
Autriche,2020-04-23,-0.46,-0.62,-0.57,-0.54,-0.7,-0.59,-0.08,-0.3,-0.18,0.52,-0.43,-0.05,-0.42,-0.58,-0.47,0.21,0.15,0.18
Autriche,2020-04-24,-0.47,-0.65,-0.57,-0.57,-0.72,-0.61,-0.1,-0.3,-0.17,0.43,-0.49,-0.1,-0.44,-0.57,-0.48,0.21,0.17,0.18
Autriche,2020-04-25,-0.4,-0.74,-0.52,-0.63,-0.76,-0.66,-0.11,-0.33,-0.19,0.57,-0.57,-0.07,-0.27,-0.47,-0.33,0.13,0.1,0.12
Autriche,2020-04-26,-0.4,-0.66,-0.585,-0.72,-0.83,-0.73,-0.32,-0.69,-0.455,0.23,-0.3,-0.155,-0.29,-0.53,-0.38,0.09,0.08,0.08
Autriche,2020-04-27,-0.46,-0.61,-0.53,-0.47,-0.69,-0.55,-0.14,-0.36,-0.22,0.41,-0.6,-0.25,-0.38,-0.55,-0.44,0.19,0.14,0.16
Autriche,2020-04-28,-0.44,-0.61,-0.51,-0.49,-0.69,-0.56,-0.11,-0.33,-0.18,0.77,-0.44,0.05,-0.38,-0.55,-0.44,0.17,0.13,0.15
Autriche,2020-04-29,-0.5,-0.64,-0.56,-0.52,-0.71,-0.59,-0.01,-0.29,-0.14,-0.02,-0.75,-0.42,-0.39,-0.56,-0.45,0.21,0.17,0.18
Autriche,2020-04-30,-0.42,-0.58,-0.5,-0.34,-0.65,-0.49,0.26,-0.07,0.13,0.51,-0.62,-0.1,-0.4,-0.54,-0.44,0.17,0.12,0.14
Autriche,2020-05-01,-0.57,-0.76,-0.69,-0.79,-0.88,-0.83,-0.88,-0.92,-0.91,0.87,-0.53,-0.03,-0.8,-0.83,-0.82,0.29,0.25,0.26
Autriche,2020-05-02,-0.34,-0.72,-0.45,-0.29,-0.58,-0.445,0.14,-0.15,0.04,0.65,-0.66,-0.115,-0.16,-0.4,-0.235,0.11,0.07,0.085
Autriche,2020-05-03,-0.29,-0.61,-0.48,-0.64,-0.82,-0.71,-0.24,-0.7,-0.315,0.1,-0.44,-0.07,-0.24,-0.49,-0.335,0.08,0.06,0.065
Autriche,2020-05-04,-0.37,-0.52,-0.43,-0.14,-0.52,-0.32,-0.01,-0.25,-0.08,0.47,-0.58,-0.02,-0.32,-0.47,-0.36,0.14,0.09,0.12
Autriche,2020-05-05,-0.42,-0.57,-0.48,-0.2,-0.56,-0.39,0.01,-0.26,-0.08,0.3,-0.65,-0.18,-0.33,-0.47,-0.38,0.16,0.11,0.14
Autriche,2020-05-06,-0.34,-0.5,-0.43,-0.22,-0.53,-0.38,0.03,-0.22,-0.05,0.48,-0.37,0.01,-0.32,-0.48,-0.36,0.16,0.09,0.11
Autriche,2020-05-07,-0.35,-0.49,-0.435,-0.23,-0.55,-0.39,0.05,-0.21,-0.06,0.65,-0.28,0.1,-0.33,-0.47,-0.375,0.14,0.09,0.11
Autriche,2020-05-08,-0.37,-0.53,-0.445,-0.25,-0.56,-0.405,0.06,-0.18,-0.03,0.82,-0.3,0.165,-0.35,-0.46,-0.385,0.13,0.1,0.11
Autriche,2020-05-09,-0.27,-0.66,-0.37,-0.29,-0.59,-0.425,0.06,-0.18,-0.015,1.03,-0.4,0.14,-0.11,-0.38,-0.185,0.06,0.04,0.05
Belgique,2020-02-15,0.18,0.06,0.08,0.11,0.02,0.03,0.08,0.01,0.015,0.89,0.15,0.27,0.02,0.01,0.01,-0.01,-0.01,-0.01
Belgique,2020-02-16,0.08,-0.05,-0.03,-0.01,-0.11,-0.07,-0.02,-0.03,-0.03,-0.01,-0.42,-0.3,-0.03,-0.05,-0.03,0.01,0.01,0.01
Belgique,2020-02-18,0.07,0.07,0.07,0.06,0.06,0.06,0.03,0.03,0.03,0.2,0.2,0.2,0.05,0.05,0.05,-0.01,-0.01,-0.01
Belgique,2020-02-24,-0.09,-0.15,-0.1,0.08,0.03,0.06,0.01,-0.05,-0.01,0.17,-0.21,0.06,-0.18,-0.29,-0.24,0.05,0.03,0.04
Belgique,2020-02-25,-0.06,-0.08,-0.07,0.11,0.03,0.1,0.03,-0.01,0.02,0.38,-0.03,0.29,-0.17,-0.23,-0.21,0.04,0.03,0.03
Belgique,2020-02-26,-0.09,-0.15,-0.11,0.01,-0.06,-0.025,-0.04,-0.06,-0.05,0.03,-0.22,-0.045,-0.16,-0.23,-0.205,0.04,0.02,0.03
Belgique,2020-02-27,-0.13,-0.17,-0.15,-0.02,-0.08,-0.02,-0.02,-0.07,-0.03,-0.04,-0.35,-0.15,-0.18,-0.25,-0.23,0.06,0.04,0.06
Belgique,2020-02-28,-0.07,-0.13,-0.1,0.02,-0.03,-0.01,0.04,-0.03,0.03,0.1,-0.16,0.035,-0.18,-0.25,-0.23,0.06,0.04,0.045
Belgique,2020-02-29,-0.01,-0.04,-0.02,-0.03,-0.04,-0.04,0.04,0.02,0.03,0.02,-0.07,-0.07,-0.04,-0.05,-0.05,0.01,0.01,0.01
Belgique,2020-03-01,0.07,0.07,0.07,-0.05,-0.05,-0.05,0.01,0.01,0.01,0.1,0.1,0.1,-0.04,-0.04,-0.04,-0.01,-0.01,-0.01
Belgique,2020-03-02,0.01,-0.01,0,-0.05,-0.08,-0.065,0.06,0.01,0.035,-0.1,-0.21,-0.155,0.03,0.02,0.025,0.01,0.01,0.01
Belgique,2020-03-05,-0.01,-0.02,-0.01,0.01,-0.06,-0.04,0.01,0.01,0.01,-0.11,-0.17,-0.16,0.02,0.02,0.02,0.02,0.01,0.02
Belgique,2020-03-06,0.03,-0.01,0.01,0.02,-0.01,0.005,0.05,0.04,0.045,0.02,-0.01,0.005,0.02,0.01,0.015,0.01,0.01,0.01
Belgique,2020-03-07,0.08,0.08,0.08,0.05,0.05,0.05,0.03,0.03,0.03,0.32,0.32,0.32,0.02,0.02,0.02,-0.01,-0.01,-0.01
Belgique,2020-03-08,0.03,0.03,0.03,-0.05,-0.05,-0.05,-0.09,-0.09,-0.09,-0.16,-0.16,-0.16,-0.05,-0.05,-0.05,0.01,0.01,0.01
Belgique,2020-03-10,-0.03,-0.05,-0.04,-0.03,-0.04,-0.04,0.04,0.03,0.04,-0.02,-0.05,-0.04,0.01,-0.01,0.01,0.02,0.01,0.02
Belgique,2020-03-11,-0.03,-0.07,-0.04,-0.02,-0.12,-0.04,0.05,0.03,0.04,0.04,-0.15,-0.03,0.01,-0.01,0.01,0.02,0.01,0.02
Belgique,2020-03-12,-0.05,-0.1,-0.07,-0.02,-0.13,-0.07,0.3,0.13,0.195,0.08,-0.07,0.05,-0.01,-0.04,-0.01,0.03,0.02,0.03
Belgique,2020-03-13,-0.16,-0.19,-0.17,-0.08,-0.19,-0.09,0.45,0.32,0.4,-0.04,-0.23,-0.05,-0.07,-0.14,-0.07,0.07,0.05,0.05
Belgique,2020-03-14,-0.29,-0.41,-0.35,-0.68,-0.73,-0.7,-0.07,-0.13,-0.08,0.04,-0.02,0.01,-0.24,-0.33,-0.27,0.12,0.11,0.12
Belgique,2020-03-15,-0.26,-0.44,-0.335,-0.58,-0.7,-0.665,-0.15,-0.27,-0.185,0.42,0.12,0.165,-0.25,-0.37,-0.29,0.09,0.07,0.085
Belgique,2020-03-16,-0.39,-0.51,-0.44,-0.23,-0.5,-0.315,0.18,0.02,0.165,0.16,-0.13,0.055,-0.34,-0.47,-0.36,0.18,0.13,0.14
Belgique,2020-03-17,-0.42,-0.57,-0.46,-0.31,-0.55,-0.35,0.4,0.13,0.265,0.32,0.26,0.295,-0.43,-0.55,-0.445,0.19,0.15,0.16
Belgique,2020-03-18,-0.52,-0.66,-0.56,-0.58,-0.73,-0.605,-0.09,-0.16,-0.13,0.11,-0.04,0.09,-0.5,-0.64,-0.515,0.24,0.19,0.2
Belgique,2020-03-19,-0.63,-0.77,-0.665,-0.73,-0.83,-0.75,-0.16,-0.35,-0.265,-0.13,-0.34,-0.205,-0.59,-0.72,-0.615,0.31,0.26,0.27
Belgique,2020-03-20,-0.68,-0.78,-0.71,-0.78,-0.85,-0.79,-0.17,-0.37,-0.25,-0.48,-0.57,-0.495,-0.6,-0.72,-0.625,0.35,0.3,0.31
Belgique,2020-03-21,-0.64,-0.76,-0.68,-0.82,-0.88,-0.85,-0.34,-0.48,-0.425,-0.27,-0.54,-0.345,-0.48,-0.6,-0.515,0.24,0.21,0.225
Belgique,2020-03-22,-0.59,-0.76,-0.635,-0.77,-0.86,-0.795,-0.38,-0.56,-0.485,-0.19,-0.3,-0.215,-0.46,-0.58,-0.48,0.17,0.15,0.15
Belgique,2020-03-23,-0.68,-0.79,-0.69,-0.71,-0.83,-0.75,-0.2,-0.38,-0.28,-0.06,-0.37,-0.275,-0.63,-0.75,-0.655,0.31,0.26,0.26
Belgique,2020-03-24,-0.67,-0.8,-0.68,-0.7,-0.84,-0.75,-0.15,-0.35,-0.24,0.07,-0.29,-0.185,-0.63,-0.76,-0.665,0.32,0.27,0.27
Belgique,2020-03-25,-0.67,-0.79,-0.685,-0.74,-0.85,-0.77,-0.25,-0.38,-0.32,-0.05,-0.39,-0.27,-0.62,-0.75,-0.66,0.31,0.25,0.26
Belgique,2020-03-26,-0.69,-0.81,-0.71,-0.75,-0.85,-0.775,-0.18,-0.38,-0.285,-0.13,-0.43,-0.33,-0.64,-0.76,-0.67,0.34,0.29,0.29
Belgique,2020-03-27,-0.69,-0.79,-0.7,-0.76,-0.85,-0.785,-0.15,-0.36,-0.245,-0.18,-0.43,-0.335,-0.63,-0.75,-0.66,0.36,0.3,0.315
Belgique,2020-03-28,-0.64,-0.77,-0.67,-0.81,-0.88,-0.835,-0.3,-0.47,-0.4,-0.35,-0.47,-0.37,-0.49,-0.62,-0.515,0.24,0.21,0.22
Belgique,2020-03-29,-0.74,-0.82,-0.765,-0.82,-0.89,-0.84,-0.46,-0.65,-0.575,-0.64,-0.72,-0.655,-0.5,-0.62,-0.52,0.19,0.16,0.17
Belgique,2020-03-30,-0.7,-0.81,-0.71,-0.73,-0.85,-0.765,-0.25,-0.42,-0.32,-0.26,-0.47,-0.395,-0.63,-0.76,-0.665,0.32,0.26,0.27
Belgique,2020-03-31,-0.69,-0.81,-0.7,-0.72,-0.84,-0.755,-0.19,-0.37,-0.285,-0.05,-0.37,-0.265,-0.63,-0.76,-0.67,0.32,0.27,0.275
Belgique,2020-04-01,-0.67,-0.8,-0.68,-0.73,-0.85,-0.77,-0.27,-0.39,-0.335,-0.06,-0.37,-0.23,-0.62,-0.75,-0.65,0.31,0.25,0.26
Belgique,2020-04-02,-0.7,-0.82,-0.725,-0.75,-0.86,-0.77,-0.21,-0.41,-0.3,-0.3,-0.55,-0.42,-0.63,-0.77,-0.67,0.34,0.29,0.295
Belgique,2020-04-03,-0.7,-0.8,-0.715,-0.77,-0.85,-0.795,-0.14,-0.37,-0.255,-0.31,-0.52,-0.4,-0.62,-0.75,-0.66,0.36,0.31,0.32
Belgique,2020-04-04,-0.61,-0.74,-0.645,-0.8,-0.87,-0.83,-0.26,-0.44,-0.35,-0.2,-0.45,-0.29,-0.48,-0.61,-0.5,0.24,0.21,0.22
Belgique,2020-04-05,-0.55,-0.72,-0.61,-0.75,-0.84,-0.77,-0.26,-0.49,-0.42,0.09,-0.28,-0.14,-0.45,-0.57,-0.46,0.17,0.14,0.15
Belgique,2020-04-06,-0.67,-0.79,-0.685,-0.71,-0.83,-0.75,-0.22,-0.39,-0.3,-0.1,-0.33,-0.205,-0.63,-0.75,-0.665,0.31,0.26,0.26
Belgique,2020-04-07,-0.64,-0.79,-0.66,-0.68,-0.82,-0.73,-0.13,-0.32,-0.23,0.17,-0.23,0,-0.63,-0.75,-0.67,0.31,0.25,0.265
Belgique,2020-04-08,-0.63,-0.78,-0.655,-0.7,-0.83,-0.745,-0.18,-0.35,-0.285,0.12,-0.31,-0.07,-0.62,-0.74,-0.65,0.29,0.23,0.245
Belgique,2020-04-09,-0.65,-0.79,-0.66,-0.7,-0.83,-0.735,-0.11,-0.32,-0.225,0.04,-0.28,-0.105,-0.64,-0.75,-0.665,0.32,0.27,0.27
Belgique,2020-04-10,-0.65,-0.77,-0.665,-0.72,-0.83,-0.76,-0.06,-0.3,-0.185,-0.04,-0.32,-0.13,-0.63,-0.75,-0.665,0.34,0.29,0.305
Belgique,2020-04-11,-0.56,-0.71,-0.605,-0.76,-0.86,-0.8,-0.18,-0.39,-0.29,-0.06,-0.37,-0.185,-0.45,-0.57,-0.47,0.22,0.19,0.205
Belgique,2020-04-12,-0.57,-0.74,-0.615,-0.73,-0.84,-0.75,-0.33,-0.53,-0.435,-0.08,-0.34,-0.255,-0.43,-0.56,-0.445,0.17,0.14,0.15
Belgique,2020-04-13,-0.8,-0.86,-0.8,-0.85,-0.89,-0.87,-0.73,-0.8,-0.755,-0.23,-0.52,-0.285,-0.87,-0.9,-0.88,0.37,0.33,0.35
Belgique,2020-04-14,-0.67,-0.79,-0.695,-0.7,-0.82,-0.735,-0.02,-0.28,-0.15,-0.19,-0.37,-0.29,-0.64,-0.75,-0.665,0.31,0.27,0.27
Belgique,2020-04-15,-0.64,-0.77,-0.66,-0.74,-0.82,-0.76,-0.24,-0.32,-0.3,-0.12,-0.33,-0.18,-0.64,-0.73,-0.65,0.29,0.25,0.25
Belgique,2020-04-16,-0.64,-0.78,-0.66,-0.7,-0.83,-0.74,-0.13,-0.32,-0.245,0.07,-0.24,-0.09,-0.62,-0.74,-0.655,0.31,0.27,0.27
Belgique,2020-04-17,-0.65,-0.76,-0.655,-0.73,-0.82,-0.76,-0.11,-0.32,-0.235,-0.09,-0.29,-0.155,-0.61,-0.73,-0.64,0.34,0.29,0.305
Belgique,2020-04-18,-0.66,-0.75,-0.665,-0.79,-0.86,-0.8,-0.29,-0.45,-0.38,-0.48,-0.57,-0.545,-0.42,-0.56,-0.45,0.24,0.22,0.22
Belgique,2020-04-19,-0.58,-0.74,-0.635,-0.74,-0.85,-0.76,-0.32,-0.57,-0.49,-0.26,-0.43,-0.28,-0.39,-0.54,-0.405,0.17,0.15,0.15
Belgique,2020-04-20,-0.63,-0.65,-0.64,-0.64,-0.66,-0.66,-0.23,-0.35,-0.28,-0.02,-0.26,-0.09,-0.57,-0.61,-0.6,0.24,0.24,0.24
Belgique,2020-04-21,-0.61,-0.77,-0.63,-0.63,-0.78,-0.66,-0.15,-0.33,-0.3,0.09,-0.19,-0.01,-0.57,-0.72,-0.61,0.29,0.24,0.24
Belgique,2020-04-22,-0.6,-0.75,-0.62,-0.65,-0.79,-0.685,-0.2,-0.33,-0.285,0.09,-0.24,0.005,-0.55,-0.7,-0.585,0.28,0.22,0.23
Belgique,2020-04-23,-0.6,-0.75,-0.62,-0.64,-0.79,-0.665,-0.12,-0.31,-0.235,0.12,-0.19,0,-0.57,-0.71,-0.605,0.29,0.25,0.25
Belgique,2020-04-24,-0.62,-0.75,-0.635,-0.69,-0.8,-0.705,-0.12,-0.32,-0.23,-0.11,-0.31,-0.18,-0.56,-0.7,-0.595,0.32,0.27,0.28
Belgique,2020-04-25,-0.55,-0.69,-0.575,-0.73,-0.83,-0.75,-0.23,-0.39,-0.315,-0.08,-0.37,-0.245,-0.37,-0.51,-0.385,0.21,0.19,0.19
Belgique,2020-04-26,-0.49,-0.67,-0.535,-0.69,-0.8,-0.695,-0.23,-0.45,-0.39,0.23,-0.14,-0.05,-0.34,-0.5,-0.35,0.15,0.13,0.13
Belgique,2020-04-27,-0.59,-0.74,-0.615,-0.6,-0.77,-0.63,-0.2,-0.38,-0.29,0.16,-0.18,0.045,-0.56,-0.7,-0.585,0.28,0.22,0.23
Belgique,2020-04-28,-0.63,-0.78,-0.675,-0.66,-0.81,-0.67,-0.17,-0.37,-0.26,-0.35,-0.48,-0.385,-0.55,-0.71,-0.585,0.28,0.23,0.235
Belgique,2020-04-29,-0.61,-0.75,-0.635,-0.66,-0.79,-0.67,-0.17,-0.31,-0.225,-0.25,-0.42,-0.335,-0.53,-0.69,-0.565,0.28,0.22,0.23
Belgique,2020-04-30,-0.6,-0.74,-0.635,-0.55,-0.76,-0.59,0.07,-0.2,-0.05,-0.22,-0.39,-0.315,-0.55,-0.69,-0.575,0.29,0.24,0.245
Belgique,2020-05-01,-0.74,-0.81,-0.765,-0.82,-0.86,-0.83,-0.63,-0.72,-0.69,-0.29,-0.52,-0.355,-0.82,-0.86,-0.83,0.39,0.36,0.37
Belgique,2020-05-02,-0.58,-0.69,-0.595,-0.69,-0.81,-0.705,-0.13,-0.33,-0.22,-0.28,-0.51,-0.345,-0.36,-0.5,-0.365,0.21,0.19,0.19
Belgique,2020-05-03,-0.52,-0.67,-0.555,-0.68,-0.79,-0.685,-0.27,-0.47,-0.4,0.02,-0.28,-0.135,-0.31,-0.47,-0.32,0.15,0.13,0.13
Belgique,2020-05-04,-0.57,-0.7,-0.59,-0.54,-0.73,-0.56,-0.14,-0.29,-0.225,0.09,-0.24,-0.06,-0.51,-0.66,-0.535,0.26,0.21,0.21
Belgique,2020-05-05,-0.54,-0.7,-0.575,-0.53,-0.72,-0.55,-0.1,-0.23,-0.195,0.25,-0.05,0.18,-0.51,-0.66,-0.53,0.26,0.21,0.21
Belgique,2020-05-06,-0.51,-0.67,-0.545,-0.54,-0.73,-0.565,-0.15,-0.25,-0.22,0.32,-0.06,0.235,-0.48,-0.64,-0.51,0.24,0.18,0.19
Belgique,2020-05-07,-0.56,-0.69,-0.56,-0.54,-0.73,-0.57,-0.06,-0.24,-0.13,0.29,0.13,0.19,-0.5,-0.65,-0.52,0.26,0.21,0.22
Belgique,2020-05-08,-0.52,-0.66,-0.555,-0.58,-0.74,-0.59,-0.05,-0.26,-0.155,0.19,-0.11,0.12,-0.49,-0.64,-0.51,0.28,0.23,0.24
Belgique,2020-05-09,-0.45,-0.58,-0.455,-0.63,-0.76,-0.645,-0.13,-0.28,-0.205,0.47,-0.08,0.175,-0.27,-0.41,-0.275,0.16,0.14,0.155
Bulgarie,2020-02-15,0.15,-0.07,0.06,-0.03,-0.05,-0.05,0.01,-0.02,-0.01,-0.19,-0.23,-0.19,-0.01,-0.03,-0.02,0.01,0.01,0.01
Bulgarie,2020-02-16,0.35,0.04,0.16,0.22,0.06,0.17,0.12,0.03,0.07,1.05,0.36,0.64,0.06,0.01,0.04,-0.02,-0.04,-0.03
Bulgarie,2020-02-17,0.2,0.04,0.09,0.07,-0.01,0.04,0.09,0.03,0.05,0.36,0.01,0.21,0.06,0.02,0.04,-0.01,-0.02,-0.02
Bulgarie,2020-02-18,0.13,-0.03,0.09,0.05,-0.01,0.04,0.08,0.01,0.04,0.34,0.13,0.26,0.04,0.03,0.04,-0.01,-0.02,-0.02
Bulgarie,2020-02-19,0.17,0.02,0.05,0.05,-0.03,0.02,0.08,0.01,0.035,0.3,0.02,0.18,0.04,0.03,0.03,-0.01,-0.02,-0.01
Bulgarie,2020-02-20,0.1,-0.04,0.045,-0.01,-0.1,-0.01,0.05,-0.04,0.025,-0.03,-0.15,-0.045,0.04,0.01,0.025,0.01,-0.01,-0.01
Bulgarie,2020-02-21,0.15,-0.03,0.07,0.04,-0.03,0.02,0.07,-0.01,0.02,0.09,-0.11,0.01,0.04,0.02,0.03,-0.01,-0.02,-0.01
Bulgarie,2020-02-22,0.1,-0.03,0.035,0.01,-0.02,-0.005,0.01,-0.05,-0.02,-0.12,-0.37,-0.245,0.01,-0.02,-0.005,0.01,-0.01,0
Bulgarie,2020-02-23,0.19,-0.04,0.14,0.21,0.05,0.125,0.07,-0.05,0.03,0.93,0.33,0.51,0.09,0.02,0.035,-0.02,-0.03,-0.03
Bulgarie,2020-02-24,0.12,0.08,0.1,0.02,0.01,0.015,0.02,-0.03,-0.005,0.03,0.03,0.03,0.04,0.03,0.035,-0.01,-0.01,-0.01
Bulgarie,2020-02-25,0.14,-0.01,0.05,0.05,-0.01,0.03,0.12,-0.03,0.04,0.28,0.13,0.24,0.04,0.03,0.03,-0.01,-0.02,-0.01
Bulgarie,2020-02-26,0.18,-0.02,0.075,0.1,-0.02,0.05,0.13,0.02,0.065,0.75,0.14,0.265,0.04,0.03,0.03,-0.01,-0.02,-0.02
Bulgarie,2020-02-27,0.15,0.08,0.12,-0.02,-0.06,-0.02,0.1,0.03,0.04,-0.01,-0.05,-0.03,0.04,0.01,0.02,-0.01,-0.01,-0.01
Bulgarie,2020-02-28,0.16,0.04,0.085,0.05,-0.06,-0.015,0.11,0.02,0.06,0.12,-0.06,-0.005,0.04,-0.01,0.02,0.01,-0.02,-0.01
Bulgarie,2020-02-29,0.26,0.02,0.1,0.03,-0.09,-0.03,0.16,0.05,0.11,0.08,-0.27,-0.07,0.03,0.01,0.02,0.01,-0.01,0.01
Bulgarie,2020-03-01,0.22,-0.01,0.145,0.23,-0.03,0.15,0.2,0.03,0.075,1.03,0.39,0.675,0.1,0.06,0.075,-0.02,-0.05,-0.04
Bulgarie,2020-03-02,0.27,0.01,0.12,0.17,0.02,0.125,0.17,0.04,0.09,0.71,0.32,0.5,-0.03,-0.13,-0.04,0.01,-0.02,-0.01
Bulgarie,2020-03-03,0.05,-0.2,-0.17,0.2,-0.03,0.03,0.1,-0.09,-0.03,1.14,0.32,0.6,-0.42,-0.7,-0.55,0.14,0.08,0.11
Bulgarie,2020-03-04,0.11,0.02,0.065,0.1,-0.03,0.035,0.07,0.07,0.07,0.32,0.09,0.205,0.02,-0.11,-0.045,0.01,-0.01,0
Bulgarie,2020-03-05,0.07,0.01,0.04,0.07,0.02,0.045,0.11,0.03,0.07,0.03,0.02,0.025,0.02,-0.11,-0.045,0.01,-0.01,0
Bulgarie,2020-03-06,0.12,-0.02,0.08,0.11,-0.06,0.045,0.08,-0.01,0.055,0.34,0.03,0.2,-0.09,-0.11,-0.11,0.02,0.01,0.01
Bulgarie,2020-03-07,0.25,-0.04,0.11,0.22,0.05,0.09,0.2,0.07,0.12,0.4,0.06,0.25,0.09,0.04,0.05,-0.01,-0.03,-0.02
Bulgarie,2020-03-08,0.31,-0.11,0.16,0.28,0.1,0.24,0.26,0.09,0.195,0.44,0.11,0.29,0.09,0.04,0.085,-0.02,-0.03,-0.03
Bulgarie,2020-03-09,0.14,-0.13,-0.03,0.06,-0.2,-0.09,0.15,-0.04,0.07,0.53,-0.24,-0.06,-0.12,-0.18,-0.14,0.06,0.01,0.03
Bulgarie,2020-03-10,0.17,-0.21,-0.08,-0.07,-0.18,-0.12,0.09,-0.03,0.05,0.1,-0.28,-0.16,-0.13,-0.2,-0.15,0.07,0.02,0.05
Bulgarie,2020-03-11,0.11,-0.1,-0.025,0.07,-0.09,-0.025,0.17,0.08,0.09,0.52,0.02,0.29,-0.12,-0.14,-0.13,0.05,0.02,0.03
Bulgarie,2020-03-12,0.15,-0.1,0.03,0.07,-0.08,-0.03,0.13,0.08,0.1,0.7,0.35,0.45,0.03,-0.15,-0.12,0.03,-0.02,0.01
Bulgarie,2020-03-13,0.17,-0.19,-0.05,-0.04,-0.21,-0.14,0.29,0.13,0.24,0.31,0.14,0.21,-0.03,-0.17,-0.13,0.06,0.01,0.02
Bulgarie,2020-03-14,0.04,-0.37,-0.15,-0.45,-0.61,-0.51,0.08,-0.07,0.02,-0.09,-0.32,-0.19,-0.11,-0.21,-0.16,0.09,0.05,0.06
Bulgarie,2020-03-15,-0.2,-0.51,-0.46,-0.62,-0.75,-0.71,-0.23,-0.28,-0.26,-0.38,-0.65,-0.51,-0.23,-0.34,-0.29,0.11,0.07,0.09
Bulgarie,2020-03-16,0.04,-0.49,-0.365,-0.37,-0.59,-0.475,-0.12,-0.27,-0.18,0.01,-0.35,-0.2,-0.28,-0.43,-0.32,0.2,0.11,0.12
Bulgarie,2020-03-17,-0.09,-0.55,-0.4,-0.46,-0.63,-0.53,-0.18,-0.27,-0.235,0.04,-0.34,-0.255,-0.34,-0.51,-0.375,0.23,0.12,0.14
Bulgarie,2020-03-18,-0.07,-0.58,-0.43,-0.42,-0.63,-0.515,-0.17,-0.29,-0.255,0.11,-0.42,-0.205,-0.34,-0.53,-0.39,0.24,0.14,0.15
Bulgarie,2020-03-19,0.06,-0.58,-0.445,-0.4,-0.63,-0.535,-0.2,-0.31,-0.265,0.23,-0.27,-0.115,-0.34,-0.54,-0.39,0.24,0.13,0.15
Bulgarie,2020-03-20,0.07,-0.57,-0.47,-0.46,-0.64,-0.54,-0.19,-0.36,-0.24,0.14,-0.29,-0.16,-0.35,-0.54,-0.39,0.23,0.14,0.15
Bulgarie,2020-03-21,-0.19,-0.61,-0.52,-0.61,-0.73,-0.66,-0.27,-0.44,-0.34,-0.26,-0.56,-0.46,-0.27,-0.43,-0.32,0.16,0.11,0.13
Bulgarie,2020-03-22,-0.27,-0.71,-0.62,-0.66,-0.77,-0.74,-0.39,-0.49,-0.41,-0.39,-0.59,-0.51,-0.29,-0.46,-0.35,0.15,0.11,0.12
Bulgarie,2020-03-23,-0.29,-0.67,-0.56,-0.59,-0.72,-0.62,-0.3,-0.43,-0.36,-0.29,-0.67,-0.53,-0.4,-0.58,-0.44,0.28,0.18,0.2
Bulgarie,2020-03-24,-0.38,-0.69,-0.58,-0.62,-0.73,-0.67,-0.32,-0.46,-0.38,-0.33,-0.71,-0.58,-0.44,-0.6,-0.46,0.3,0.19,0.21
Bulgarie,2020-03-25,-0.34,-0.68,-0.57,-0.53,-0.7,-0.61,-0.23,-0.38,-0.33,-0.27,-0.69,-0.46,-0.41,-0.59,-0.46,0.29,0.19,0.2
Bulgarie,2020-03-26,-0.25,-0.67,-0.54,-0.52,-0.69,-0.6,-0.27,-0.37,-0.31,-0.22,-0.64,-0.41,-0.4,-0.59,-0.44,0.28,0.18,0.19
Bulgarie,2020-03-27,-0.2,-0.65,-0.53,-0.51,-0.67,-0.57,-0.24,-0.39,-0.29,-0.2,-0.58,-0.39,-0.39,-0.57,-0.42,0.29,0.19,0.2
Bulgarie,2020-03-28,-0.24,-0.68,-0.55,-0.6,-0.73,-0.65,-0.27,-0.43,-0.32,-0.29,-0.58,-0.47,-0.3,-0.44,-0.33,0.18,0.13,0.14
Bulgarie,2020-03-29,-0.1,-0.76,-0.55,-0.63,-0.74,-0.68,-0.35,-0.47,-0.38,-0.27,-0.54,-0.33,-0.29,-0.43,-0.34,0.15,0.1,0.11
